game_date,game_id,home_team,away_team,home_win_proba,sim_home_win
2022-11-14,22200202,MIA,PHX,0.3963180913804073,1
2022-11-14,22200203,HOU,LAC,0.3447198018539865,1
2022-11-14,22200204,MIL,ATL,0.663062198378724,0
2022-11-14,22200205,GSW,SAS,0.4939369746559449,0
2022-11-15,22200206,NOP,MEM,0.4570225602497972,1
2022-11-15,22200207,DAL,LAC,0.7481948419077342,1
2022-11-15,22200208,UTA,NYK,0.6413297571271869,0
2022-11-15,22200209,POR,SAS,0.5721413161420673,1
2022-11-15,22200210,SAC,BKN,0.4145745014400727,1
2022-11-16,22200211,CHA,IND,0.6045687201063102,1
2022-11-16,22200212,ORL,MIN,0.29985201136381884,0
2022-11-16,22200213,WAS,OKC,0.679597444849656,1
2022-11-16,22200214,ATL,BOS,0.3967467095520285,1
2022-11-16,22200215,TOR,MIA,0.5768910594534914,0
2022-11-16,22200216,MIL,CLE,0.6968129313243085,1
2022-11-16,22200217,NOP,CHI,0.5395224831756139,1
2022-11-16,22200218,DAL,HOU,0.8275181588956915,1
2022-11-16,22200219,DEN,NYK,0.7416880124465655,1
2022-11-16,22200220,PHX,GSW,0.7367405104941028,0
2022-11-17,22200221,POR,BKN,0.46591953574657985,0
2022-11-17,22200222,SAC,SAS,0.5978906039928819,1
2022-11-17,22200223,LAC,DET,0.7500633963468676,1
2022-11-18,22200224,WAS,MIA,0.4259643703719351,1
2022-11-18,22200225,CLE,CHA,0.627752074943435,1
2022-11-18,22200226,PHI,MIL,0.575908815377626,1
2022-11-18,22200227,CHI,ORL,0.736460394906213,0
2022-11-18,22200228,HOU,IND,0.44003523539359707,1
2022-11-18,22200229,MEM,OKC,0.8090841383894514,0
2022-11-18,22200230,DAL,DEN,0.5898232218449733,0
2022-11-18,22200231,NOP,BOS,0.36973824174717035,0
2022-11-18,22200232,UTA,PHX,0.4021272447583011,0
2022-11-18,22200233,GSW,NYK,0.5407395156435489,0
2022-11-18,22200234,LAL,DET,0.6232298550362829,1
2022-11-19,22200235,ATL,TOR,0.4432125068908434,1
2022-11-19,22200236,IND,ORL,0.7129400239690319,0
2022-11-19,22200237,PHI,MIN,0.5716505923125957,1
2022-11-19,22200238,POR,UTA,0.4907475891141046,1
2022-11-19,22200239,LAC,SAS,0.6618371364374676,1
2022-11-20,22200240,PHX,NYK,0.713989414752277,1
2022-11-20,22200241,WAS,CHA,0.6444586871112619,0
2022-11-20,22200242,SAC,DET,0.746569305342681,0
2022-11-20,22200243,BKN,MEM,0.4290736559972472,0
2022-11-20,22200244,CLE,MIA,0.45197592226968986,1
