game_id,game_date,season_id,team_id_home,team_id_away,home_team_win,home_advantage,pts_rolling5_home,reb_rolling5_home,ast_rolling5_home,tov_rolling5_home,fg_pct_rolling5_home,fg3_pct_rolling5_home,ft_pct_rolling5_home,oreb_rolling5_home,dreb_rolling5_home,fgm_rolling5_home,fga_rolling5_home,fg3m_rolling5_home,fg3a_rolling5_home,ftm_rolling5_home,fta_rolling5_home,stl_rolling5_home,blk_rolling5_home,pf_rolling5_home,win_rate_5_home,win_streak_home,rest_days_home,back_to_back_home,elo_pre_home,pts_rolling5_away,reb_rolling5_away,ast_rolling5_away,tov_rolling5_away,fg_pct_rolling5_away,fg3_pct_rolling5_away,ft_pct_rolling5_away,oreb_rolling5_away,dreb_rolling5_away,fgm_rolling5_away,fga_rolling5_away,fg3m_rolling5_away,fg3a_rolling5_away,ftm_rolling5_away,fta_rolling5_away,stl_rolling5_away,blk_rolling5_away,pf_rolling5_away,win_rate_5_away,win_streak_away,rest_days_away,back_to_back_away,elo_pre_away,diff_pts_rolling5,diff_reb_rolling5,diff_ast_rolling5,diff_tov_rolling5,diff_fg_pct_rolling5,diff_fg3_pct_rolling5,diff_ft_pct_rolling5,diff_oreb_rolling5,diff_dreb_rolling5,diff_fgm_rolling5,diff_fga_rolling5,diff_fg3m_rolling5,diff_fg3a_rolling5,diff_ftm_rolling5,diff_fta_rolling5,diff_stl_rolling5,diff_blk_rolling5,diff_pf_rolling5,diff_win_rate_5,diff_win_streak,diff_rest_days,diff_back_to_back,diff_elo_pre
22000600,2021-03-14,22020,1610612741,1610612761,1,1,106.4,43.6,25.8,16.0,0.4596,0.402,0.8298,10.6,33.0,40.4,88.2,13.0,32.8,12.6,15.4,4.6,4.8,18.0,0.2,0,2.0,0,1470.9335784745253,115.2,41.4,26.0,14.2,0.4418,0.38560000000000005,0.8558,10.4,31.0,39.6,89.8,16.2,42.0,19.8,23.0,7.2,4.8,21.2,0.2,0,1.0,1,1479.577355692811,-8.799999999999997,2.200000000000003,-0.1999999999999993,1.8000000000000007,0.017799999999999983,0.01639999999999997,-0.026000000000000023,0.1999999999999993,2.0,0.7999999999999972,-1.5999999999999943,-3.1999999999999993,-9.200000000000003,-7.200000000000001,-7.6,-2.6000000000000005,0.0,-3.1999999999999993,0.0,0,1.0,-1,-8.64377721828555
22000612,2021-03-16,22020,1610612741,1610612760,1,1,110.6,47.4,27.8,14.6,0.45039999999999997,0.37920000000000004,0.8464,12.2,35.2,41.4,92.0,13.0,35.4,14.8,18.0,5.4,5.4,18.8,0.4,1,2.0,0,1479.3255938090133,105.2,46.2,21.2,16.4,0.45620000000000005,0.3594,0.7786,9.2,37.0,37.2,82.4,12.2,34.8,18.6,23.6,5.4,4.4,19.6,0.6,1,2.0,0,1486.6743477196962,5.3999999999999915,1.1999999999999957,6.600000000000001,-1.799999999999999,-0.005800000000000083,0.01980000000000004,0.06780000000000008,3.0,-1.7999999999999972,4.199999999999996,9.599999999999994,0.8000000000000007,0.6000000000000014,-3.8000000000000007,-5.600000000000001,0.0,1.0,-0.8000000000000007,-0.19999999999999996,0,0.0,0,-7.3487539106829445
22000621,2021-03-17,22020,1610612741,1610612759,0,1,112.8,47.0,27.6,15.0,0.46319999999999995,0.3826,0.8676,11.8,35.2,42.6,92.0,13.0,35.0,14.6,17.2,5.6,5.6,18.6,0.6,2,1.0,1,1487.6813210500131,103.6,39.6,22.8,14.0,0.47359999999999997,0.3534,0.784,7.8,31.8,40.2,85.0,9.6,26.8,13.6,17.2,7.6,6.2,18.8,0.4,1,2.0,0,1518.7390392687005,9.200000000000003,7.399999999999999,4.800000000000001,1.0,-0.01040000000000002,0.029200000000000004,0.08360000000000001,4.000000000000001,3.400000000000002,2.3999999999999986,7.0,3.4000000000000004,8.2,1.0,0.0,-2.0,-0.6000000000000005,-0.1999999999999993,0.19999999999999996,1,-1.0,1,-31.05771821868734
22000656,2021-03-22,22020,1610612741,1610612762,0,1,113.4,49.4,28.2,16.0,0.4779999999999999,0.385,0.8116,11.6,37.8,43.2,90.4,13.2,35.2,13.8,17.4,6.8,4.8,20.2,0.6,1,1.0,1,1481.7278388333316,117.4,47.0,22.2,16.2,0.4628,0.37140000000000006,0.7882,10.8,36.2,39.2,84.8,15.8,42.4,23.2,29.4,7.2,6.0,18.8,0.6,1,3.0,0,1611.6372050822993,-4.0,2.3999999999999986,6.0,-0.1999999999999993,0.015199999999999936,0.013599999999999945,0.023399999999999976,0.7999999999999989,1.5999999999999943,4.0,5.6000000000000085,-2.6000000000000014,-7.199999999999996,-9.399999999999999,-12.0,-0.40000000000000036,-1.2000000000000002,1.3999999999999986,0.0,0,-2.0,1,-129.90936624896767
22000671,2021-03-24,22020,1610612741,1610612739,0,1,108.8,47.2,25.4,16.4,0.46840000000000004,0.3766,0.8384,11.6,35.6,42.2,90.2,12.0,31.6,12.4,15.2,6.6,4.0,19.0,0.4,0,2.0,0,1473.5746438903127,109.2,44.4,23.2,15.8,0.47300000000000003,0.346,0.7777999999999999,10.8,33.6,39.6,84.4,9.6,27.0,20.4,26.0,8.4,4.2,17.4,0.4,0,2.0,0,1416.1797719240653,-0.4000000000000057,2.8000000000000043,2.1999999999999993,0.5999999999999979,-0.004599999999999993,0.030600000000000016,0.0606000000000001,0.7999999999999989,2.0,2.6000000000000014,5.799999999999997,2.4000000000000004,4.600000000000001,-7.999999999999998,-10.8,-1.8000000000000007,-0.20000000000000018,1.6000000000000014,0.0,0,0.0,0,57.394871966247365
22000755,2021-04-04,22020,1610612741,1610612751,1,1,104.4,44.6,27.0,13.2,0.4638,0.2708,0.8064,10.8,33.8,41.6,90.0,8.0,29.4,13.2,16.2,6.2,3.8,18.8,0.0,0,2.0,0,1437.6510751746225,108.8,49.6,25.6,12.4,0.449,0.34640000000000004,0.8256,12.2,37.4,40.0,89.4,12.6,35.8,16.2,19.4,7.2,4.0,18.8,0.8,4,3.0,0,1619.4114263054164,-4.3999999999999915,-5.0,1.3999999999999986,0.7999999999999989,0.01479999999999998,-0.07560000000000006,-0.019199999999999995,-1.3999999999999986,-3.6000000000000014,1.6000000000000014,0.5999999999999943,-4.6,-6.399999999999999,-3.0,-3.1999999999999993,-1.0,-0.20000000000000018,0.0,-0.8,-4,-1.0,0,-181.76035113079388
22000833,2021-04-14,22020,1610612741,1610612753,0,1,110.0,44.4,28.2,16.2,0.483,0.3548,0.7968,10.0,34.4,43.0,89.0,11.8,33.0,12.2,15.2,7.6,4.0,16.0,0.4,0,2.0,0,1449.8265567552767,103.0,41.2,21.2,13.4,0.4378,0.296,0.718,10.2,31.0,38.4,87.6,8.8,29.2,17.4,24.4,7.8,4.6,18.8,0.0,0,2.0,0,1369.4715643682518,7.0,3.1999999999999957,7.0,2.799999999999999,0.04519999999999996,0.05880000000000002,0.07879999999999998,-0.1999999999999993,3.3999999999999986,4.600000000000001,1.4000000000000057,3.0,3.8000000000000007,-5.199999999999999,-9.2,-0.20000000000000018,-0.5999999999999996,-2.8000000000000007,0.4,0,0.0,0,80.35499238702482
22000850,2021-04-16,22020,1610612741,1610612763,0,1,108.6,41.0,27.2,14.4,0.4848,0.3618,0.7952,8.6,32.4,42.4,87.4,12.4,33.8,11.4,14.2,7.2,4.2,16.8,0.2,0,2.0,0,1435.8710328471884,119.8,48.6,28.8,12.2,0.48760000000000003,0.379,0.7556,13.2,35.4,46.0,94.6,11.8,30.4,16.0,21.8,7.4,5.4,18.8,0.4,0,2.0,0,1520.1355720310157,-11.200000000000003,-7.600000000000001,-1.6000000000000014,2.200000000000001,-0.0028000000000000247,-0.017199999999999993,0.03959999999999997,-4.6,-3.0,-3.6000000000000014,-7.199999999999989,0.5999999999999996,3.3999999999999986,-4.6,-7.600000000000001,-0.20000000000000018,-1.2000000000000002,-2.0,-0.2,0,0.0,0,-84.26453918382731
22000857,2021-04-17,22020,1610612741,1610612739,1,1,107.2,40.4,27.0,13.6,0.47059999999999996,0.3582,0.7774000000000001,8.8,31.6,42.0,89.2,12.6,34.6,10.6,13.6,6.8,3.8,17.6,0.0,0,1.0,1,1426.4249433145828,111.4,39.6,27.8,14.4,0.47300000000000003,0.3694,0.8246,8.4,31.2,40.0,84.4,12.8,34.8,18.6,22.6,9.2,4.4,15.8,0.4,0,2.0,0,1410.30023691736,-4.200000000000003,0.7999999999999972,-0.8000000000000007,-0.8000000000000007,-0.0024000000000000687,-0.011199999999999988,-0.04719999999999991,0.40000000000000036,0.40000000000000213,2.0,4.799999999999997,-0.20000000000000107,-0.19999999999999574,-8.000000000000002,-9.000000000000002,-2.3999999999999995,-0.6000000000000005,1.8000000000000007,-0.4,0,-1.0,1,16.12470639722278
22000896,2021-04-22,22020,1610612741,1610612766,1,1,106.8,41.0,28.8,13.2,0.4782,0.3872,0.8290000000000001,8.0,33.0,41.4,86.8,14.0,36.0,10.0,12.2,6.6,4.2,18.0,0.4,0,1.0,1,1439.0392418410227,100.8,41.0,24.6,15.4,0.4584,0.3606,0.6114,9.6,31.4,38.4,83.8,14.2,39.0,9.8,15.0,7.4,4.4,17.8,0.2,0,2.0,0,1502.518715385076,6.0,0.0,4.199999999999999,-2.200000000000001,0.01980000000000004,0.026600000000000013,0.21760000000000002,-1.5999999999999996,1.6000000000000014,3.0,3.0,-0.1999999999999993,-3.0,0.1999999999999993,-2.8000000000000007,-0.8000000000000007,-0.20000000000000018,0.1999999999999993,0.2,0,-1.0,1,-63.479473544053235
22000954,2021-04-30,22020,1610612741,1610612749,0,1,103.6,45.4,29.4,17.6,0.492,0.34859999999999997,0.7602,8.0,37.4,40.0,81.4,12.2,35.2,11.4,14.8,5.2,3.2,18.2,0.4,0,2.0,0,1451.30642771734,122.0,45.4,28.0,14.6,0.517,0.3806,0.745,8.6,36.8,45.8,88.6,14.2,36.4,16.2,21.8,9.4,5.2,21.4,0.6,0,1.0,1,1568.7711570447796,-18.400000000000006,0.0,1.3999999999999986,3.0000000000000018,-0.025000000000000022,-0.03200000000000003,0.015199999999999991,-0.5999999999999996,0.6000000000000014,-5.799999999999997,-7.199999999999989,-2.0,-1.1999999999999957,-4.799999999999999,-7.0,-4.2,-2.0,-3.1999999999999993,-0.19999999999999996,0,1.0,-1,-117.4647293274395
22000979,2021-05-03,22020,1610612741,1610612755,0,1,100.0,45.0,27.0,14.6,0.46559999999999996,0.3238,0.722,8.8,36.2,39.0,84.4,10.0,30.6,12.0,16.6,5.6,3.0,18.6,0.2,0,2.0,0,1437.0364365673115,116.2,45.4,24.2,13.6,0.47520000000000007,0.36920000000000003,0.741,12.4,33.0,43.0,90.4,11.6,31.2,18.6,25.0,12.0,7.2,20.2,0.8,4,1.0,1,1605.2344622182018,-16.200000000000003,-0.3999999999999986,2.8000000000000007,1.0,-0.009600000000000108,-0.04540000000000005,-0.019000000000000017,-3.5999999999999996,3.200000000000003,-4.0,-6.0,-1.5999999999999996,-0.5999999999999979,-6.600000000000001,-8.399999999999999,-6.4,-4.2,-1.5999999999999979,-0.6000000000000001,-4,1.0,-1,-168.19802565089026
22000160,2021-05-07,22020,1610612741,1610612738,1,1,100.6,45.6,26.4,13.8,0.4468,0.3416,0.6576000000000001,11.2,34.4,39.6,88.8,11.0,31.4,10.4,15.8,7.0,3.8,17.4,0.2,1,1.0,1,1443.4665684222261,125.8,47.0,27.0,14.0,0.47640000000000005,0.41059999999999997,0.8039999999999999,12.6,34.4,45.6,95.8,17.0,42.2,17.6,22.0,8.6,7.4,24.0,0.6,1,2.0,0,1518.4162325247403,-25.200000000000003,-1.3999999999999986,-0.6000000000000014,-0.1999999999999993,-0.02960000000000007,-0.06899999999999995,-0.14639999999999986,-1.4000000000000004,0.0,-6.0,-7.0,-6.0,-10.800000000000004,-7.200000000000001,-6.199999999999999,-1.5999999999999996,-3.6000000000000005,-6.600000000000001,-0.39999999999999997,0,-1.0,1,-74.94966410251413
22001036,2021-05-11,22020,1610612741,1610612751,0,1,108.0,46.0,26.6,12.6,0.46719999999999995,0.377,0.7358,11.0,35.0,41.6,89.2,13.0,33.4,11.8,16.0,8.8,3.4,19.8,0.6,3,2.0,0,1463.5835881129863,115.0,44.0,20.8,13.4,0.47780000000000006,0.41080000000000005,0.818,8.6,35.4,40.8,87.2,15.8,38.8,17.6,22.0,7.0,3.8,19.2,0.2,1,3.0,0,1592.5007557596546,-7.0,2.0,5.800000000000001,-0.8000000000000007,-0.01060000000000011,-0.03380000000000005,-0.08219999999999994,2.4000000000000004,-0.3999999999999986,0.8000000000000043,2.0,-2.8000000000000007,-5.399999999999999,-5.800000000000001,-6.0,1.8000000000000007,-0.3999999999999999,0.6000000000000014,0.39999999999999997,2,-1.0,0,-128.9171676466683
22001051,2021-05-13,22020,1610612741,1610612761,1,1,110.0,47.2,26.4,11.8,0.4542,0.4088,0.7636000000000001,11.4,35.8,41.4,91.4,15.4,37.4,11.8,15.4,7.4,4.4,19.4,0.6,0,2.0,0,1455.4027949348651,109.0,43.4,21.6,12.6,0.429,0.3378,0.7305999999999999,12.0,31.4,40.0,93.2,12.2,36.0,16.8,22.8,10.0,4.4,22.2,0.2,0,2.0,0,1415.2049866564273,1.0,3.8000000000000043,4.799999999999997,-0.7999999999999989,0.0252,0.07100000000000001,0.03300000000000014,-0.5999999999999996,4.399999999999999,1.3999999999999986,-1.7999999999999972,3.200000000000001,1.3999999999999986,-5.0,-7.4,-2.5999999999999996,0.0,-2.8000000000000007,0.39999999999999997,0,0.0,0,40.19780827843783
22001068,2021-05-16,22020,1610612741,1610612749,1,1,108.2,48.6,25.8,11.0,0.44820000000000004,0.39479999999999993,0.7699999999999999,11.4,37.2,40.8,92.0,15.2,38.6,11.4,14.6,6.2,4.0,18.0,0.6,0,1.0,1,1457.8357597336808,128.8,49.8,27.0,11.4,0.5144,0.34199999999999997,0.7688,10.6,39.2,48.2,94.0,12.8,37.0,19.6,25.6,6.6,4.2,13.4,0.8,3,1.0,1,1610.0562995563932,-20.60000000000001,-1.1999999999999957,-1.1999999999999993,-0.40000000000000036,-0.06619999999999993,0.05279999999999996,0.0011999999999998678,0.8000000000000007,-2.0,-7.400000000000006,-2.0,2.3999999999999986,1.6000000000000014,-8.200000000000001,-11.000000000000002,-0.39999999999999947,-0.20000000000000018,4.6,-0.20000000000000007,-3,0.0,0,-152.22053982271245
22100022,2021-10-22,22021,1610612741,1610612740,1,1,104.8,48.2,23.4,14.0,0.4484,0.3782,0.7592,10.8,37.4,40.0,90.0,13.4,35.2,11.4,15.0,6.2,5.2,17.4,0.6,2,2.0,0,1478.7507210629342,106.8,47.2,24.4,13.8,0.44299999999999995,0.377,0.6928000000000001,11.0,36.2,40.2,90.8,10.0,26.6,16.4,23.4,5.8,4.0,18.6,0.0,0,2.0,0,1447.998265392462,-2.0,1.0,-1.0,0.1999999999999993,0.005400000000000071,0.0011999999999999789,0.0663999999999999,-0.1999999999999993,1.1999999999999957,-0.20000000000000284,-0.7999999999999972,3.4000000000000004,8.600000000000001,-4.999999999999998,-8.399999999999999,0.40000000000000036,1.2000000000000002,-1.2000000000000028,0.6,2,0.0,0,30.752455670472273
22100030,2021-10-23,22021,1610612741,1610612765,1,1,109.0,48.4,25.6,15.0,0.4728,0.39640000000000003,0.7619999999999999,11.0,37.4,41.6,88.6,12.6,32.0,13.2,17.2,7.2,5.6,16.2,0.8,3,1.0,1,1486.0624630962552,96.4,40.8,21.4,17.0,0.4396,0.3064,0.719,7.6,33.2,36.2,82.6,8.8,30.0,15.2,21.2,5.8,5.2,17.4,0.0,0,3.0,0,1342.7619366161923,12.599999999999994,7.600000000000001,4.200000000000003,-2.0,0.03320000000000001,0.09000000000000002,0.04299999999999993,3.4000000000000004,4.199999999999996,5.399999999999999,6.0,3.799999999999999,2.0,-2.0,-4.0,1.4000000000000004,0.39999999999999947,-1.1999999999999993,0.8,3,-2.0,1,143.3005264800629
22100067,2021-10-28,22021,1610612741,1610612752,0,1,109.6,42.0,24.2,14.6,0.4746,0.4218,0.8402000000000001,7.2,34.8,40.6,85.4,11.6,27.2,16.8,20.0,9.8,6.8,17.2,1.0,5,3.0,0,1499.742766154391,114.2,46.2,24.2,13.6,0.4514,0.40119999999999995,0.727,9.2,37.0,41.4,91.8,16.6,42.2,14.8,20.6,8.2,6.6,19.4,0.8,1,2.0,0,1581.94183416684,-4.6000000000000085,-4.200000000000003,0.0,1.0,0.0232,0.020600000000000063,0.11320000000000008,-1.9999999999999991,-2.200000000000003,-0.7999999999999972,-6.3999999999999915,-5.000000000000002,-15.000000000000004,2.0,-0.6000000000000014,1.6000000000000014,0.20000000000000018,-2.1999999999999993,0.19999999999999996,4,1.0,0,-82.19906801244906
22100083,2021-10-30,22021,1610612741,1610612762,1,1,106.6,40.4,24.6,12.8,0.457,0.4029999999999999,0.8746,6.6,33.8,38.8,84.8,11.0,27.2,18.0,20.6,9.4,6.2,16.8,0.8,0,2.0,0,1490.2373911583572,116.4,50.6,21.2,15.8,0.46560000000000007,0.35940000000000005,0.8272,10.4,40.2,40.6,87.4,15.2,42.6,20.0,24.4,8.4,4.2,19.0,1.0,6,2.0,0,1639.672064098156,-9.800000000000011,-10.200000000000003,3.400000000000002,-3.0,-0.008600000000000052,0.04359999999999986,0.0474,-3.8000000000000007,-6.400000000000006,-1.8000000000000043,-2.6000000000000085,-4.199999999999999,-15.400000000000002,-2.0,-3.799999999999997,1.0,2.0,-2.1999999999999993,-0.19999999999999996,-6,0.0,0,-149.4346729397987
22100135,2021-11-06,22021,1610612741,1610612755,0,1,109.4,41.6,22.8,12.6,0.4744,0.34619999999999995,0.8994,7.6,34.0,40.2,84.8,9.4,26.4,19.6,22.0,8.6,5.0,17.8,0.6,0,3.0,0,1507.7981925331242,111.4,40.2,25.2,14.6,0.5082,0.385,0.827,7.6,32.6,41.2,81.0,12.2,32.2,16.8,20.4,9.2,5.6,19.4,1.0,5,2.0,0,1624.6333100796016,-2.0,1.3999999999999986,-2.3999999999999986,-2.0,-0.0338,-0.03880000000000006,0.07240000000000002,0.0,1.3999999999999986,-1.0,3.799999999999997,-2.799999999999999,-5.800000000000004,2.8000000000000007,1.6000000000000014,-0.5999999999999996,-0.5999999999999996,-1.5999999999999979,-0.4,-5,1.0,0,-116.83511754647748
22100148,2021-11-08,22021,1610612741,1610612751,1,1,108.2,45.0,22.0,11.8,0.4586,0.3056,0.8684000000000001,10.2,34.8,39.8,87.0,8.4,26.8,20.2,23.6,7.8,4.6,18.4,0.4,0,2.0,0,1499.2791553193365,110.2,45.2,27.6,17.4,0.5104,0.4126,0.782,7.0,38.2,40.2,79.2,13.8,32.8,16.0,20.6,5.8,4.0,18.8,1.0,5,1.0,1,1620.411285665128,-2.0,-0.20000000000000284,-5.600000000000001,-5.599999999999998,-0.05179999999999996,-0.10700000000000004,0.08640000000000003,3.1999999999999993,-3.4000000000000057,-0.4000000000000057,7.799999999999997,-5.4,-5.9999999999999964,4.199999999999999,3.0,2.0,0.5999999999999996,-0.40000000000000213,-0.6,-5,1.0,-1,-121.13213034579144
22100163,2021-11-10,22021,1610612741,1610612742,1,1,111.2,48.8,21.2,12.2,0.46659999999999996,0.2948,0.8566,12.2,36.6,41.8,89.8,8.0,26.6,19.6,23.2,8.2,4.6,18.2,0.6,1,2.0,0,1510.8808562047577,107.8,45.6,21.6,13.4,0.4692,0.325,0.7112,10.4,35.2,40.2,86.0,12.2,37.4,15.2,21.4,6.6,4.0,19.4,0.8,3,2.0,0,1579.9217050387474,3.4000000000000057,3.1999999999999957,-0.40000000000000213,-1.200000000000001,-0.0026000000000000467,-0.030200000000000005,0.14539999999999997,1.799999999999999,1.3999999999999986,1.5999999999999943,3.799999999999997,-4.199999999999999,-10.799999999999997,4.400000000000002,1.8000000000000007,1.5999999999999996,0.5999999999999996,-1.1999999999999993,-0.20000000000000007,-2,0.0,0,-69.04084883398968
22100250,2021-11-21,22021,1610612741,1610612752,1,1,107.0,41.0,22.0,15.6,0.46799999999999997,0.3644,0.8458,9.0,32.0,40.2,85.8,11.0,30.0,15.6,18.2,8.2,4.0,20.0,0.6,1,2.0,0,1545.7349057348686,98.4,43.4,21.6,15.0,0.41879999999999995,0.3786,0.7060000000000001,8.8,34.6,35.8,85.6,14.8,39.2,12.0,16.6,7.0,6.8,19.4,0.4,1,1.0,1,1547.7904191937378,8.599999999999994,-2.3999999999999986,0.3999999999999986,0.5999999999999996,0.04920000000000002,-0.01419999999999999,0.13979999999999992,0.1999999999999993,-2.6000000000000014,4.400000000000006,0.20000000000000284,-3.8000000000000007,-9.200000000000003,3.5999999999999996,1.5999999999999979,1.1999999999999993,-2.8,0.6000000000000014,0.19999999999999996,0,1.0,-1,-2.0555134588692
22100257,2021-11-22,22021,1610612741,1610612754,0,1,110.2,42.2,22.6,13.6,0.4648,0.38100000000000006,0.869,9.8,32.4,40.8,87.8,11.6,30.4,17.0,19.2,7.4,3.8,22.0,0.8,2,1.0,1,1553.942782116719,104.0,41.6,22.0,12.6,0.4582,0.3266,0.7314,7.8,33.8,39.0,85.2,11.2,35.2,14.8,20.0,7.8,7.2,19.6,0.4,1,2.0,0,1462.6673244737237,6.200000000000003,0.6000000000000014,0.6000000000000014,1.0,0.006599999999999995,0.05440000000000006,0.13759999999999994,2.000000000000001,-1.3999999999999986,1.7999999999999972,2.5999999999999943,0.40000000000000036,-4.800000000000004,2.1999999999999993,-0.8000000000000007,-0.39999999999999947,-3.4000000000000004,2.3999999999999986,0.4,1,-1.0,1,91.2754576429952
22100296,2021-11-27,22021,1610612741,1610612748,0,1,107.2,43.8,22.2,11.6,0.4484,0.35600000000000004,0.7894,9.4,34.4,40.2,89.6,11.4,31.4,15.4,18.8,8.2,2.6,21.6,0.6,1,1.0,1,1530.3702778317702,105.2,41.6,24.8,13.8,0.4718,0.3372,0.7842,8.6,33.0,37.8,80.0,11.2,32.8,18.4,23.8,7.6,2.2,21.6,0.6,0,3.0,0,1587.8135341584264,2.0,2.1999999999999957,-2.6000000000000014,-2.200000000000001,-0.023399999999999976,0.01880000000000004,0.005199999999999982,0.8000000000000007,1.3999999999999986,2.4000000000000057,9.599999999999994,0.20000000000000107,-1.3999999999999986,-2.9999999999999982,-5.0,0.5999999999999996,0.3999999999999999,0.0,0.0,1,-2.0,1,-57.44325632665618
22100307,2021-11-29,22021,1610612741,1610612766,1,1,105.2,43.2,22.8,14.0,0.454,0.3608,0.7514000000000001,8.0,35.2,39.6,87.2,12.0,33.0,14.0,18.2,8.0,2.8,21.6,0.4,0,2.0,0,1520.152811555908,119.2,43.8,27.2,11.4,0.4608,0.4018,0.729,12.2,31.6,43.8,95.4,16.0,40.2,15.6,21.0,8.6,5.8,20.8,0.6,0,2.0,0,1502.3023983793996,-14.0,-0.5999999999999943,-4.399999999999999,2.5999999999999996,-0.006799999999999973,-0.04099999999999998,0.022400000000000087,-4.199999999999999,3.6000000000000014,-4.199999999999996,-8.200000000000003,-4.0,-7.200000000000003,-1.5999999999999996,-2.8000000000000007,-0.5999999999999996,-3.0,0.8000000000000007,-0.19999999999999996,0,0.0,0,17.850413176508482
22100357,2021-12-06,22021,1610612741,1610612743,1,1,118.0,44.2,27.0,14.4,0.5187999999999999,0.3902,0.755,8.2,36.0,44.8,86.2,12.6,32.6,15.8,20.8,6.8,5.6,19.4,0.8,3,2.0,0,1554.378837979603,109.0,36.0,26.8,13.6,0.503,0.418,0.8301999999999999,6.0,30.0,40.8,81.6,16.0,38.4,11.4,14.4,6.4,3.4,18.0,0.4,1,2.0,0,1573.3148778883626,9.0,8.200000000000003,0.1999999999999993,0.8000000000000007,0.015799999999999925,-0.02779999999999999,-0.07519999999999993,2.1999999999999993,6.0,4.0,4.6000000000000085,-3.4000000000000004,-5.799999999999997,4.4,6.4,0.39999999999999947,2.1999999999999997,1.3999999999999986,0.4,2,0.0,0,-18.93603990875954
22100448,2021-12-19,22021,1610612741,1610612747,1,1,104.6,42.4,22.8,13.8,0.44239999999999996,0.3534,0.744,10.2,32.2,38.4,86.6,11.6,32.2,16.2,21.8,5.8,6.2,16.2,0.6,0,8.0,0,1543.6659711266375,103.2,43.6,24.6,16.8,0.4478,0.396,0.7024,6.0,37.6,37.4,83.4,14.2,36.4,14.2,20.2,9.2,5.8,17.6,0.6,0,2.0,0,1507.7189450926387,1.3999999999999915,-1.2000000000000028,-1.8000000000000007,-3.0,-0.005400000000000016,-0.04260000000000003,0.04159999999999997,4.199999999999999,-5.399999999999999,1.0,3.1999999999999886,-2.5999999999999996,-4.199999999999996,2.0,1.6000000000000014,-3.3999999999999995,0.40000000000000036,-1.4000000000000021,0.0,0,6.0,0,35.94702603399878
22100459,2021-12-20,22021,1610612741,1610612745,1,1,103.8,43.2,22.0,12.8,0.42960000000000004,0.3442,0.7148,10.8,32.4,37.6,87.4,11.4,32.4,17.2,23.8,5.8,5.2,15.2,0.6,1,1.0,1,1550.8395717381313,109.2,40.4,25.6,16.4,0.47059999999999996,0.32599999999999996,0.7014,10.4,30.0,38.8,82.4,12.0,35.6,19.6,27.6,9.0,4.2,22.6,0.4,1,2.0,0,1351.3035567440847,-5.400000000000006,2.8000000000000043,-3.6000000000000014,-3.599999999999998,-0.040999999999999925,0.01820000000000005,0.013399999999999967,0.40000000000000036,2.3999999999999986,-1.1999999999999957,5.0,-0.5999999999999996,-3.200000000000003,-2.400000000000002,-3.8000000000000007,-3.2,1.0,-7.400000000000002,0.19999999999999996,0,-1.0,1,199.53601499404658
22100499,2021-12-26,22021,1610612741,1610612754,1,1,108.2,40.6,24.2,12.6,0.441,0.371,0.7656000000000001,11.2,29.4,38.8,87.8,12.6,33.2,18.0,23.2,6.4,4.2,17.4,0.6,2,6.0,0,1554.4205876076123,107.0,43.4,23.0,13.0,0.4492,0.2876,0.8098000000000001,11.6,31.8,39.2,87.2,9.8,33.8,18.8,23.4,7.0,5.4,17.8,0.4,1,3.0,0,1461.745855230422,1.2000000000000028,-2.799999999999997,1.1999999999999993,-0.40000000000000036,-0.008199999999999985,0.08339999999999997,-0.04420000000000002,-0.40000000000000036,-2.400000000000002,-0.4000000000000057,0.5999999999999943,2.799999999999999,-0.5999999999999943,-0.8000000000000007,-0.1999999999999993,-0.5999999999999996,-1.2000000000000002,-0.40000000000000213,0.19999999999999996,1,3.0,0,92.67473237719037
22100519,2021-12-29,22021,1610612741,1610612737,1,1,116.6,39.0,24.2,11.8,0.48919999999999997,0.43579999999999997,0.771,8.6,30.4,42.4,86.8,14.4,33.0,17.4,22.2,6.4,4.6,18.8,0.8,4,2.0,0,1570.5549949413607,103.2,44.6,21.6,13.4,0.429,0.3508,0.775,10.6,34.0,36.6,85.2,10.8,30.2,19.2,24.4,5.2,5.0,16.2,0.2,0,2.0,0,1498.1607594646084,13.399999999999991,-5.600000000000001,2.599999999999998,-1.5999999999999996,0.060199999999999976,0.08499999999999996,-0.0040000000000000036,-2.0,-3.6000000000000014,5.799999999999997,1.5999999999999943,3.5999999999999996,2.8000000000000007,-1.8000000000000007,-2.1999999999999993,1.2000000000000002,-0.40000000000000036,2.6000000000000014,0.6000000000000001,4,0.0,0,72.39423547675233
22100555,2022-01-03,22021,1610612741,1610612753,1,1,120.4,42.2,24.6,13.2,0.5246,0.4726,0.7842,6.2,36.0,44.4,84.8,13.6,28.6,18.0,22.6,6.8,5.4,20.0,1.0,7,2.0,0,1594.600567453682,105.2,40.4,20.6,13.4,0.445,0.3192,0.7982,8.2,32.2,37.8,85.0,10.6,33.2,19.0,23.6,7.2,4.6,24.0,0.0,0,1.0,1,1299.6172352028525,15.200000000000003,1.8000000000000043,4.0,-0.20000000000000107,0.07959999999999995,0.15340000000000004,-0.014000000000000012,-1.9999999999999991,3.799999999999997,6.600000000000001,-0.20000000000000284,3.0,-4.600000000000001,-1.0,-1.0,-0.40000000000000036,0.8000000000000007,-4.0,1.0,7,1.0,-1,294.98333225082956
